,power,day,time,month,hour,weekday,year,holiday,pv,bldg
2021-01-03 12:30:00,5.2,01/03/21,12:30,1.0,12.0,6.0,2021.0,0.0,3561.337,8.761337000000001
2021-01-03 12:45:00,30.3,01/03/21,12:45,1.0,12.0,6.0,2021.0,0.0,2657.7675,32.9577675
2021-01-03 13:00:00,4.7,01/03/21,13:00,1.0,13.0,6.0,2021.0,0.0,1754.198,6.454198
2021-01-03 13:15:00,3.0,01/03/21,13:15,1.0,13.0,6.0,2021.0,0.0,1709.3585,4.7093585000000004
2021-01-03 13:30:00,5.3,01/03/21,13:30,1.0,13.0,6.0,2021.0,0.0,1664.519,6.964519
2021-01-03 13:45:00,30.4,01/03/21,13:45,1.0,13.0,6.0,2021.0,0.0,1619.6795,32.019679499999995
2021-01-03 14:00:00,5.2,01/03/21,14:00,1.0,14.0,6.0,2021.0,0.0,1574.84,6.77484
2021-01-03 14:15:00,30.1,01/03/21,14:15,1.0,14.0,6.0,2021.0,0.0,1388.2492499999998,31.488249250000003
2021-01-03 14:30:00,3.0,01/03/21,14:30,1.0,14.0,6.0,2021.0,0.0,1201.6585,4.2016585
2021-01-03 14:45:00,2.8,01/03/21,14:45,1.0,14.0,6.0,2021.0,0.0,1015.0677499999999,3.81506775
2021-01-03 15:00:00,5.2,01/03/21,15:00,1.0,15.0,6.0,2021.0,0.0,828.477,6.0284770000000005
2021-01-03 15:15:00,30.2,01/03/21,15:15,1.0,15.0,6.0,2021.0,0.0,630.0435,30.8300435
2021-01-03 15:30:00,5.3,01/03/21,15:30,1.0,15.0,6.0,2021.0,0.0,431.61,5.73161
2021-01-03 15:45:00,30.3,01/03/21,15:45,1.0,15.0,6.0,2021.0,0.0,233.1765,30.5331765
2021-01-03 16:00:00,5.2,01/03/21,16:00,1.0,16.0,6.0,2021.0,0.0,34.743,5.234743
2021-01-03 16:15:00,4.5,01/03/21,16:15,1.0,16.0,6.0,2021.0,0.0,26.057250000000003,4.52605725
2021-01-03 16:30:00,29.7,01/03/21,16:30,1.0,16.0,6.0,2021.0,0.0,17.3715,29.7173715
2021-01-03 16:45:00,29.2,01/03/21,16:45,1.0,16.0,6.0,2021.0,0.0,8.68575,29.20868575
2021-01-03 17:00:00,4.8,01/03/21,17:00,1.0,17.0,6.0,2021.0,0.0,0.0,4.8
2021-01-03 17:15:00,30.0,01/03/21,17:15,1.0,17.0,6.0,2021.0,0.0,0.0,30.0
2021-01-03 17:30:00,5.9,01/03/21,17:30,1.0,17.0,6.0,2021.0,0.0,0.0,5.9
2021-01-03 17:45:00,6.0,01/03/21,17:45,1.0,17.0,6.0,2021.0,0.0,0.0,6.0
2021-01-03 18:00:00,29.9,01/03/21,18:00,1.0,18.0,6.0,2021.0,0.0,0.0,29.9
2021-01-03 18:15:00,3.6,01/03/21,18:15,1.0,18.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 18:30:00,4.8,01/03/21,18:30,1.0,18.0,6.0,2021.0,0.0,0.0,4.8
2021-01-03 18:45:00,3.6,01/03/21,18:45,1.0,18.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 19:00:00,3.5,01/03/21,19:00,1.0,19.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 19:15:00,3.5,01/03/21,19:15,1.0,19.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 19:30:00,3.0,01/03/21,19:30,1.0,19.0,6.0,2021.0,0.0,0.0,3.0
2021-01-03 19:45:00,3.5,01/03/21,19:45,1.0,19.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 20:00:00,3.6,01/03/21,20:00,1.0,20.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 20:15:00,3.5,01/03/21,20:15,1.0,20.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 20:30:00,3.1,01/03/21,20:30,1.0,20.0,6.0,2021.0,0.0,0.0,3.1
2021-01-03 20:45:00,3.6,01/03/21,20:45,1.0,20.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 21:00:00,3.5,01/03/21,21:00,1.0,21.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 21:15:00,3.6,01/03/21,21:15,1.0,21.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 21:30:00,2.9,01/03/21,21:30,1.0,21.0,6.0,2021.0,0.0,0.0,2.9
2021-01-03 21:45:00,3.6,01/03/21,21:45,1.0,21.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 22:00:00,3.6,01/03/21,22:00,1.0,22.0,6.0,2021.0,0.0,0.0,3.6
2021-01-03 22:15:00,3.5,01/03/21,22:15,1.0,22.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 22:30:00,3.0,01/03/21,22:30,1.0,22.0,6.0,2021.0,0.0,0.0,3.0
2021-01-03 22:45:00,3.5,01/03/21,22:45,1.0,22.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 23:00:00,3.5,01/03/21,23:00,1.0,23.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 23:15:00,3.5,01/03/21,23:15,1.0,23.0,6.0,2021.0,0.0,0.0,3.5
2021-01-03 23:30:00,3.0,01/03/21,23:30,1.0,23.0,6.0,2021.0,0.0,0.0,3.0
2021-01-03 23:45:00,3.6,01/03/21,23:45,1.0,23.0,6.0,2021.0,0.0,0.0,3.6
2021-01-04 00:00:00,3.6,01/04/21,00:00,1.0,0.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 00:15:00,3.6,01/04/21,00:15,1.0,0.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 00:30:00,3.6,01/04/21,00:30,1.0,0.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 00:45:00,3.0,01/04/21,00:45,1.0,0.0,0.0,2021.0,0.0,0.0,3.0
2021-01-04 01:00:00,3.6,01/04/21,01:00,1.0,1.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 01:15:00,3.6,01/04/21,01:15,1.0,1.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 01:30:00,3.6,01/04/21,01:30,1.0,1.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 01:45:00,3.6,01/04/21,01:45,1.0,1.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 02:00:00,3.0,01/04/21,02:00,1.0,2.0,0.0,2021.0,0.0,0.0,3.0
2021-01-04 02:15:00,3.6,01/04/21,02:15,1.0,2.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 02:30:00,3.6,01/04/21,02:30,1.0,2.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 02:45:00,3.6,01/04/21,02:45,1.0,2.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 03:00:00,3.6,01/04/21,03:00,1.0,3.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 03:15:00,3.6,01/04/21,03:15,1.0,3.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 03:30:00,3.6,01/04/21,03:30,1.0,3.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 03:45:00,3.0,01/04/21,03:45,1.0,3.0,0.0,2021.0,0.0,0.0,3.0
2021-01-04 04:00:00,3.6,01/04/21,04:00,1.0,4.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 04:15:00,3.6,01/04/21,04:15,1.0,4.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 04:30:00,3.6,01/04/21,04:30,1.0,4.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 04:45:00,3.5,01/04/21,04:45,1.0,4.0,0.0,2021.0,0.0,0.0,3.5
2021-01-04 05:00:00,3.6,01/04/21,05:00,1.0,5.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 05:15:00,3.6,01/04/21,05:15,1.0,5.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 05:30:00,3.0,01/04/21,05:30,1.0,5.0,0.0,2021.0,0.0,0.0,3.0
2021-01-04 05:45:00,3.6,01/04/21,05:45,1.0,5.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 06:00:00,3.6,01/04/21,06:00,1.0,6.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 06:15:00,3.6,01/04/21,06:15,1.0,6.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 06:30:00,3.6,01/04/21,06:30,1.0,6.0,0.0,2021.0,0.0,0.0,3.6
2021-01-04 06:45:00,3.8,01/04/21,06:45,1.0,6.0,0.0,2021.0,0.0,0.0,3.8
2021-01-04 07:00:00,3.7,01/04/21,07:00,1.0,7.0,0.0,2021.0,0.0,0.0,3.7
2021-01-04 07:15:00,31.6,01/04/21,07:15,1.0,7.0,0.0,2021.0,0.0,209.27475,31.80927475
2021-01-04 07:30:00,31.4,01/04/21,07:30,1.0,7.0,0.0,2021.0,0.0,418.5495,31.8185495
2021-01-04 07:45:00,32.1,01/04/21,07:45,1.0,7.0,0.0,2021.0,0.0,627.82425,32.727824250000005
2021-01-04 08:00:00,32.5,01/04/21,08:00,1.0,8.0,0.0,2021.0,0.0,837.099,33.337099
2021-01-04 08:15:00,32.3,01/04/21,08:15,1.0,8.0,0.0,2021.0,0.0,1147.06475,33.447064749999996
2021-01-04 08:30:00,31.2,01/04/21,08:30,1.0,8.0,0.0,2021.0,0.0,1457.0305,32.6570305
2021-01-04 08:45:00,31.7,01/04/21,08:45,1.0,8.0,0.0,2021.0,0.0,1766.9962500000001,33.46699625
2021-01-04 09:00:00,5.9,01/04/21,09:00,1.0,9.0,0.0,2021.0,0.0,2076.962,7.976962
2021-01-04 09:15:00,3.5,01/04/21,09:15,1.0,9.0,0.0,2021.0,0.0,1723.93,5.22393
2021-01-04 09:30:00,5.2,01/04/21,09:30,1.0,9.0,0.0,2021.0,0.0,1370.898,6.570898
2021-01-04 09:45:00,3.4,01/04/21,09:45,1.0,9.0,0.0,2021.0,0.0,1017.866,4.417866
2021-01-04 10:00:00,4.9,01/04/21,10:00,1.0,10.0,0.0,2021.0,0.0,664.834,5.564834
2021-01-04 10:15:00,5.2,01/04/21,10:15,1.0,10.0,0.0,2021.0,0.0,644.6335,5.8446335000000005
2021-01-04 10:30:00,3.5,01/04/21,10:30,1.0,10.0,0.0,2021.0,0.0,624.433,4.124433
2021-01-04 10:45:00,5.9,01/04/21,10:45,1.0,10.0,0.0,2021.0,0.0,604.2325,6.5042325000000005
2021-01-04 11:00:00,32.0,01/04/21,11:00,1.0,11.0,0.0,2021.0,0.0,584.032,32.584032
2021-01-04 11:15:00,6.1,01/04/21,11:15,1.0,11.0,0.0,2021.0,0.0,584.72775,6.6847277499999995
2021-01-04 11:30:00,2.6,01/04/21,11:30,1.0,11.0,0.0,2021.0,0.0,585.4235000000001,3.1854235
2021-01-04 11:45:00,3.3,01/04/21,11:45,1.0,11.0,0.0,2021.0,0.0,586.1192500000001,3.88611925
2021-01-04 12:00:00,2.6,01/04/21,12:00,1.0,12.0,0.0,2021.0,0.0,586.815,3.186815
2021-01-04 12:15:00,6.2,01/04/21,12:15,1.0,12.0,0.0,2021.0,0.0,1533.57825,7.73357825
2021-01-04 12:30:00,32.3,01/04/21,12:30,1.0,12.0,0.0,2021.0,0.0,2480.3415000000005,34.7803415
2021-01-04 12:45:00,6.9,01/04/21,12:45,1.0,12.0,0.0,2021.0,0.0,3427.1047500000004,10.32710475
2021-01-04 13:00:00,32.3,01/04/21,13:00,1.0,13.0,0.0,2021.0,0.0,4373.868,36.673868
2021-01-04 13:15:00,32.1,01/04/21,13:15,1.0,13.0,0.0,2021.0,0.0,3312.71725,35.41271725
2021-01-04 13:30:00,7.2,01/04/21,13:30,1.0,13.0,0.0,2021.0,0.0,2251.5665000000004,9.4515665
2021-01-04 13:45:00,6.6,01/04/21,13:45,1.0,13.0,0.0,2021.0,0.0,1190.4157500000001,7.790415749999999
2021-01-04 14:00:00,33.4,01/04/21,14:00,1.0,14.0,0.0,2021.0,0.0,129.265,33.529264999999995
2021-01-04 14:15:00,31.8,01/04/21,14:15,1.0,14.0,0.0,2021.0,0.0,104.28474999999999,31.904284750000002
2021-01-04 14:30:00,32.6,01/04/21,14:30,1.0,14.0,0.0,2021.0,0.0,79.30449999999999,32.6793045
2021-01-04 14:45:00,4.7,01/04/21,14:45,1.0,14.0,0.0,2021.0,0.0,54.32425,4.75432425
2021-01-04 15:00:00,30.9,01/04/21,15:00,1.0,15.0,0.0,2021.0,0.0,29.344,30.929343999999997
2021-01-04 15:15:00,5.6,01/04/21,15:15,1.0,15.0,0.0,2021.0,0.0,22.008000000000003,5.622007999999999
2021-01-04 15:30:00,32.2,01/04/21,15:30,1.0,15.0,0.0,2021.0,0.0,14.672,32.214672
2021-01-04 15:45:00,31.2,01/04/21,15:45,1.0,15.0,0.0,2021.0,0.0,7.336,31.207335999999998
2021-01-04 16:00:00,5.2,01/04/21,16:00,1.0,16.0,0.0,2021.0,0.0,0.0,5.2
2021-01-04 16:15:00,31.7,01/04/21,16:15,1.0,16.0,0.0,2021.0,0.0,0.0,31.7
2021-01-04 16:30:00,4.3,01/04/21,16:30,1.0,16.0,0.0,2021.0,0.0,0.0,4.3
2021-01-04 16:45:00,5.3,01/04/21,16:45,1.0,16.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 17:00:00,30.5,01/04/21,17:00,1.0,17.0,0.0,2021.0,0.0,0.0,30.5
2021-01-04 17:15:00,6.4,01/04/21,17:15,1.0,17.0,0.0,2021.0,0.0,0.0,6.4
2021-01-04 17:30:00,33.7,01/04/21,17:30,1.0,17.0,0.0,2021.0,0.0,0.0,33.7
2021-01-04 17:45:00,33.1,01/04/21,17:45,1.0,17.0,0.0,2021.0,0.0,0.0,33.1
2021-01-04 18:00:00,7.7,01/04/21,18:00,1.0,18.0,0.0,2021.0,0.0,0.0,7.7
2021-01-04 18:15:00,3.8,01/04/21,18:15,1.0,18.0,0.0,2021.0,0.0,0.0,3.8
2021-01-04 18:30:00,3.8,01/04/21,18:30,1.0,18.0,0.0,2021.0,0.0,0.0,3.8
2021-01-04 18:45:00,3.7,01/04/21,18:45,1.0,18.0,0.0,2021.0,0.0,0.0,3.7
2021-01-04 19:00:00,5.4,01/04/21,19:00,1.0,19.0,0.0,2021.0,0.0,0.0,5.4
2021-01-04 19:15:00,5.3,01/04/21,19:15,1.0,19.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 19:30:00,5.2,01/04/21,19:30,1.0,19.0,0.0,2021.0,0.0,0.0,5.2
2021-01-04 19:45:00,5.3,01/04/21,19:45,1.0,19.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 20:00:00,5.3,01/04/21,20:00,1.0,20.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 20:15:00,5.3,01/04/21,20:15,1.0,20.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 20:30:00,5.3,01/04/21,20:30,1.0,20.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 20:45:00,5.4,01/04/21,20:45,1.0,20.0,0.0,2021.0,0.0,0.0,5.4
2021-01-04 21:00:00,5.3,01/04/21,21:00,1.0,21.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 21:15:00,5.4,01/04/21,21:15,1.0,21.0,0.0,2021.0,0.0,0.0,5.4
2021-01-04 21:30:00,5.3,01/04/21,21:30,1.0,21.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 21:45:00,5.3,01/04/21,21:45,1.0,21.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 22:00:00,5.3,01/04/21,22:00,1.0,22.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 22:15:00,5.3,01/04/21,22:15,1.0,22.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 22:30:00,6.6,01/04/21,22:30,1.0,22.0,0.0,2021.0,0.0,0.0,6.6
2021-01-04 22:45:00,5.2,01/04/21,22:45,1.0,22.0,0.0,2021.0,0.0,0.0,5.2
2021-01-04 23:00:00,5.3,01/04/21,23:00,1.0,23.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 23:15:00,5.3,01/04/21,23:15,1.0,23.0,0.0,2021.0,0.0,0.0,5.3
2021-01-04 23:30:00,5.2,01/04/21,23:30,1.0,23.0,0.0,2021.0,0.0,0.0,5.2
2021-01-04 23:45:00,5.2,01/04/21,23:45,1.0,23.0,0.0,2021.0,0.0,0.0,5.2
2021-01-05 00:00:00,5.2,01/05/21,00:00,1.0,0.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 00:15:00,5.3,01/05/21,00:15,1.0,0.0,1.0,2021.0,0.0,0.0,5.3
2021-01-05 00:30:00,5.2,01/05/21,00:30,1.0,0.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 00:45:00,5.2,01/05/21,00:45,1.0,0.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 01:00:00,5.1,01/05/21,01:00,1.0,1.0,1.0,2021.0,0.0,0.0,5.1
2021-01-05 01:15:00,5.2,01/05/21,01:15,1.0,1.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 01:30:00,5.2,01/05/21,01:30,1.0,1.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 01:45:00,5.2,01/05/21,01:45,1.0,1.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 02:00:00,5.2,01/05/21,02:00,1.0,2.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 02:15:00,5.2,01/05/21,02:15,1.0,2.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 02:30:00,5.2,01/05/21,02:30,1.0,2.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 02:45:00,5.2,01/05/21,02:45,1.0,2.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 03:00:00,5.2,01/05/21,03:00,1.0,3.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 03:15:00,5.2,01/05/21,03:15,1.0,3.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 03:30:00,5.2,01/05/21,03:30,1.0,3.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 03:45:00,5.2,01/05/21,03:45,1.0,3.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 04:00:00,5.2,01/05/21,04:00,1.0,4.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 04:15:00,5.2,01/05/21,04:15,1.0,4.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 04:30:00,5.2,01/05/21,04:30,1.0,4.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 04:45:00,5.2,01/05/21,04:45,1.0,4.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 05:00:00,5.2,01/05/21,05:00,1.0,5.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 05:15:00,5.2,01/05/21,05:15,1.0,5.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 05:30:00,5.2,01/05/21,05:30,1.0,5.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 05:45:00,5.2,01/05/21,05:45,1.0,5.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 06:00:00,5.2,01/05/21,06:00,1.0,6.0,1.0,2021.0,0.0,0.0,5.2
2021-01-05 06:15:00,5.3,01/05/21,06:15,1.0,6.0,1.0,2021.0,0.0,0.0,5.3
2021-01-05 06:30:00,5.3,01/05/21,06:30,1.0,6.0,1.0,2021.0,0.0,0.0,5.3
2021-01-05 06:45:00,5.3,01/05/21,06:45,1.0,6.0,1.0,2021.0,0.0,0.0,5.3
2021-01-05 07:00:00,5.4,01/05/21,07:00,1.0,7.0,1.0,2021.0,0.0,0.0,5.4
2021-01-05 07:15:00,33.1,01/05/21,07:15,1.0,7.0,1.0,2021.0,0.0,1952.11875,35.05211875
2021-01-05 07:30:00,32.6,01/05/21,07:30,1.0,7.0,1.0,2021.0,0.0,3904.2375,36.5042375
2021-01-05 07:45:00,32.0,01/05/21,07:45,1.0,7.0,1.0,2021.0,0.0,5856.356250000001,37.856356250000005
2021-01-05 08:00:00,31.7,01/05/21,08:00,1.0,8.0,1.0,2021.0,0.0,7808.475,39.508475
2021-01-05 08:15:00,32.5,01/05/21,08:15,1.0,8.0,1.0,2021.0,0.0,9647.125250000001,42.14712525
2021-01-05 08:30:00,31.3,01/05/21,08:30,1.0,8.0,1.0,2021.0,0.0,11485.7755,42.7857755
2021-01-05 08:45:00,31.2,01/05/21,08:45,1.0,8.0,1.0,2021.0,0.0,13324.425749999999,44.52442575
2021-01-05 09:00:00,6.2,01/05/21,09:00,1.0,9.0,1.0,2021.0,0.0,15163.076,21.363076
2021-01-05 09:15:00,31.0,01/05/21,09:15,1.0,9.0,1.0,2021.0,0.0,16316.324499999999,47.3163245
2021-01-05 09:30:00,5.6,01/05/21,09:30,1.0,9.0,1.0,2021.0,0.0,17469.573,23.069573
2021-01-05 09:45:00,31.7,01/05/21,09:45,1.0,9.0,1.0,2021.0,0.0,18622.8215,50.322821499999996
2021-01-05 10:00:00,5.6,01/05/21,10:00,1.0,10.0,1.0,2021.0,0.0,19776.07,25.37607
2021-01-05 10:15:00,31.5,01/05/21,10:15,1.0,10.0,1.0,2021.0,0.0,20407.2015,51.9072015
2021-01-05 10:30:00,5.5,01/05/21,10:30,1.0,10.0,1.0,2021.0,0.0,21038.333,26.538332999999998
2021-01-05 10:45:00,31.8,01/05/21,10:45,1.0,10.0,1.0,2021.0,0.0,21669.464500000002,53.4694645
2021-01-05 11:00:00,6.5,01/05/21,11:00,1.0,11.0,1.0,2021.0,0.0,22300.596,28.800596000000002
2021-01-05 11:15:00,31.8,01/05/21,11:15,1.0,11.0,1.0,2021.0,0.0,22418.20375,54.21820375
2021-01-05 11:30:00,31.1,01/05/21,11:30,1.0,11.0,1.0,2021.0,0.0,22535.8115,53.6358115
2021-01-05 11:45:00,6.5,01/05/21,11:45,1.0,11.0,1.0,2021.0,0.0,22653.41925,29.15341925
2021-01-05 12:00:00,6.6,01/05/21,12:00,1.0,12.0,1.0,2021.0,0.0,22771.027,29.371026999999998
2021-01-05 12:15:00,31.5,01/05/21,12:15,1.0,12.0,1.0,2021.0,0.0,22383.4905,53.8834905
2021-01-05 12:30:00,31.5,01/05/21,12:30,1.0,12.0,1.0,2021.0,0.0,21995.953999999998,53.495954
2021-01-05 12:45:00,31.3,01/05/21,12:45,1.0,12.0,1.0,2021.0,0.0,21608.4175,52.9084175
2021-01-05 13:00:00,5.5,01/05/21,13:00,1.0,13.0,1.0,2021.0,0.0,21220.881,26.720881000000002
2021-01-05 13:15:00,6.4,01/05/21,13:15,1.0,13.0,1.0,2021.0,0.0,20316.49625,26.71649625
2021-01-05 13:30:00,31.8,01/05/21,13:30,1.0,13.0,1.0,2021.0,0.0,19412.1115,51.2121115
2021-01-05 13:45:00,31.7,01/05/21,13:45,1.0,13.0,1.0,2021.0,0.0,18507.72675,50.207726750000006
2021-01-05 14:00:00,5.6,01/05/21,14:00,1.0,14.0,1.0,2021.0,0.0,17603.342,23.203342
2021-01-05 14:15:00,31.7,01/05/21,14:15,1.0,14.0,1.0,2021.0,0.0,16138.4335,47.838433499999994
2021-01-05 14:30:00,5.3,01/05/21,14:30,1.0,14.0,1.0,2021.0,0.0,14673.525000000001,19.973525000000002
2021-01-05 14:45:00,31.6,01/05/21,14:45,1.0,14.0,1.0,2021.0,0.0,13208.6165,44.8086165
2021-01-05 15:00:00,5.4,01/05/21,15:00,1.0,15.0,1.0,2021.0,0.0,11743.708,17.143708
2021-01-05 15:15:00,5.3,01/05/21,15:15,1.0,15.0,1.0,2021.0,0.0,9655.717250000002,14.955717250000003
2021-01-05 15:30:00,30.9,01/05/21,15:30,1.0,15.0,1.0,2021.0,0.0,7567.726500000001,38.4677265
2021-01-05 15:45:00,5.3,01/05/21,15:45,1.0,15.0,1.0,2021.0,0.0,5479.73575,10.77973575
2021-01-05 16:00:00,31.6,01/05/21,16:00,1.0,16.0,1.0,2021.0,0.0,3391.745,34.991745
2021-01-05 16:15:00,6.7,01/05/21,16:15,1.0,16.0,1.0,2021.0,0.0,2543.80875,9.24380875
2021-01-05 16:30:00,31.5,01/05/21,16:30,1.0,16.0,1.0,2021.0,0.0,1695.8725,33.1958725
2021-01-05 16:45:00,5.3,01/05/21,16:45,1.0,16.0,1.0,2021.0,0.0,847.93625,6.14793625
2021-01-05 17:00:00,5.3,01/05/21,17:00,1.0,17.0,1.0,2021.0,0.0,0.0,5.3
2021-01-05 17:15:00,32.4,01/05/21,17:15,1.0,17.0,1.0,2021.0,0.0,0.0,32.4
2021-01-05 17:30:00,6.2,01/05/21,17:30,1.0,17.0,1.0,2021.0,0.0,0.0,6.2
2021-01-05 17:45:00,32.1,01/05/21,17:45,1.0,17.0,1.0,2021.0,0.0,0.0,32.1
2021-01-05 18:00:00,31.5,01/05/21,18:00,1.0,18.0,1.0,2021.0,0.0,0.0,31.5
2021-01-05 18:15:00,3.8,01/05/21,18:15,1.0,18.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 18:30:00,3.8,01/05/21,18:30,1.0,18.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 18:45:00,3.8,01/05/21,18:45,1.0,18.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 19:00:00,3.7,01/05/21,19:00,1.0,19.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 19:15:00,3.7,01/05/21,19:15,1.0,19.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 19:30:00,3.8,01/05/21,19:30,1.0,19.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 19:45:00,3.8,01/05/21,19:45,1.0,19.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 20:00:00,5.0,01/05/21,20:00,1.0,20.0,1.0,2021.0,0.0,0.0,5.0
2021-01-05 20:15:00,3.7,01/05/21,20:15,1.0,20.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 20:30:00,3.7,01/05/21,20:30,1.0,20.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 20:45:00,3.7,01/05/21,20:45,1.0,20.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 21:00:00,3.8,01/05/21,21:00,1.0,21.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 21:15:00,3.7,01/05/21,21:15,1.0,21.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 21:30:00,3.8,01/05/21,21:30,1.0,21.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 21:45:00,3.7,01/05/21,21:45,1.0,21.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 22:00:00,3.7,01/05/21,22:00,1.0,22.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 22:15:00,3.8,01/05/21,22:15,1.0,22.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 22:30:00,3.7,01/05/21,22:30,1.0,22.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 22:45:00,3.7,01/05/21,22:45,1.0,22.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 23:00:00,3.7,01/05/21,23:00,1.0,23.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 23:15:00,3.7,01/05/21,23:15,1.0,23.0,1.0,2021.0,0.0,0.0,3.7
2021-01-05 23:30:00,3.8,01/05/21,23:30,1.0,23.0,1.0,2021.0,0.0,0.0,3.8
2021-01-05 23:45:00,3.7,01/05/21,23:45,1.0,23.0,1.0,2021.0,0.0,0.0,3.7
2021-01-06 00:00:00,3.7,01/06/21,00:00,1.0,0.0,2.0,2021.0,0.0,0.0,3.7
2021-01-06 00:15:00,3.7,01/06/21,00:15,1.0,0.0,2.0,2021.0,0.0,0.0,3.7
2021-01-06 00:30:00,3.7,01/06/21,00:30,1.0,0.0,2.0,2021.0,0.0,0.0,3.7
2021-01-06 00:45:00,3.8,01/06/21,00:45,1.0,0.0,2.0,2021.0,0.0,0.0,3.8
